Movie Name,Genre,Rating,Voting Counts,Duration
Roadkill,Action,3.7,712.0,90.0
Die Hart 2: Die Harter,Action,4.3,5700.0,92.0
"I, the Executioner",Action,6.3,2200.0,118.0
Escape,Action,6.4,2300.0,94.0
Overlord: The Sacred Kingdom,Action,6.9,1600.0,135.0
Levels,Action,5.0,1700.0,93.0
Yodha,Action,5.7,9000.0,130.0
Baby Assassins: Nice Days,Action,7.1,475.0,103.0
Hanu Man,Action,7.7,30000.0,158.0
Mafia Wars,Action,3.6,309.0,98.0
Escape from the 21st Century,Action,6.4,1100.0,98.0
Rifle Club,Action,7.0,4700.0,113.0
One Fast Move,Action,5.0,2300.0,108.0
The Courier,Action,6.0,4700.0,101.0
Tillu Square,Action,6.6,3500.0,137.0
Lights Out,Action,4.9,1900.0,90.0
Drive Back,Action,4.5,771.0,94.0
Death Whisperer 2,Action,6.3,1600.0,110.0
Zero,Action,5.8,91.0,88.0
In the Fire of War,Action,6.6,301.0,115.0
"Love, Courage and the Battle of Bushy Run",Action,5.0,202.0,113.0
Hitpig,Action,5.2,1100.0,86.0
The Friendly,Action,8.8,42.0,101.0
Air Force One Down,Action,4.4,3000.0,84.0
My Hero Academia: You're Next,Action,6.9,2800.0,110.0
The Wages of Fear,Action,4.6,4300.0,104.0
Bangkok Dog,Action,4.6,277.0,89.0
Jigra,Action,6.0,24000.0,153.0
A Legend,Action,4.7,1100.0,129.0
Bagheera,Action,6.7,8100.0,158.0
Hijack 1971,Action,6.8,3600.0,100.0
Dominique,Action,5.3,2500.0,100.0
Dark Match,Action,5.4,1200.0,94.0
Baby Invasion,Action,4.6,647.0,80.0
Savi,Action,5.9,36000.0,126.0
Kingdom 4: Return of the Great General,Action,7.2,1500.0,145.0
Justice League: Crisis on Infinite Earths - Part Two,Action,5.6,5900.0,94.0
Codename: Devil,Action,6.6,1300.0,104.0
The Price of Money: A Largo Winch Adventure,Action,5.1,1400.0,100.0
Article 370,Action,7.8,25000.0,158.0
Golden Kamuy,Action,6.3,2700.0,127.0
Prey,Action,3.7,3700.0,86.0
Fight Another Day,Action,4.5,401.0,97.0
Zebra,Action,7.1,3400.0,164.0
Trouble,Action,6.2,7300.0,98.0
Wynonna Earp: Vengeance,Action,5.6,1700.0,96.0
Big City Greens the Movie: Spacecation,Action,6.2,623.0,83.0
Panda Plan,Action,5.1,1700.0,99.0
Troubleshooters,Action,6.3,437.0,110.0
Bachhala Malli,Action,8.2,4000.0,140.0
Indian 2,Action,3.8,17000.0,86.0
Anaconda,Action,4.9,700.0,84.0
Alienoid: The Return to the Future,Action,6.5,2900.0,122.0
Latency,Action,4.2,3000.0,94.0
Garudan,Action,7.1,3500.0,133.0
Siren,Action,6.4,3000.0,154.0
Fluxx,Action,5.6,138.0,100.0
The Hangman,Action,3.3,1100.0,92.0
Outlaw,Action,5.2,1000.0,82.0
The Twisters,Action,2.6,482.0,86.0
Harom Hara,Action,6.6,3100.0,154.0
City Hunter,Action,6.3,5800.0,102.0
Hit List,Action,5.6,355.0,125.0
Duchess,Action,4.6,1700.0,114.0
September Babies,Action,5.0,334.0,94.0
Bureau 749,Action,3.9,595.0,123.0
Cesium Fallout,Action,6.3,970.0,135.0
Alangu,Action,7.9,1500.0,131.0
Agni,Action,7.2,15000.0,122.0
24 Hours to D-Day,Action,2.8,141.0,83.0
Invasion,Action,4.8,776.0,91.0
Sunray: Fallen Soldier,Action,4.4,763.0,115.0
The Kingdom,Action,7.0,160.0,133.0
Kahar: Kapla High Council,Action,7.2,547.0,102.0
Hellhound,Action,4.3,551.0,103.0
Crakk: Jeetega... Toh Jiyegaa,Action,4.7,6500.0,154.0
Tariq,Action,6.2,18.0,122.0
Por,Action,5.1,634.0,154.0
Sikandar Ka Muqaddar,Action,6.0,25000.0,142.0
High Forces,Action,5.8,624.0,119.0
Rode College,Action,6.5,441.0,168.0
Bidurbhai,Action,9.2,429.0,148.0
Citizen of a Kind,Action,6.6,981.0,114.0
Terminator: Skynet Rising,Action,6.6,305.0,88.0
Devil's Knight,Action,5.3,1000.0,90.0
Operation Hope,Action,6.7,25.0,127.0
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,Action,7.0,59.0,90.0
American Warrior,Action,8.6,32.0,93.0
Bade Miyan Chote Miyan,Action,3.8,40000.0,163.0
My Fathers' Daughter,Action,6.4,89.0,78.0
Malaikottai Vaaliban,Action,6.0,4200.0,156.0
Blade of Fury,Action,6.2,157.0,90.0
Angels Fallen: Warriors of Peace,Action,4.8,6500.0,103.0
The Waiter,Action,8.0,31.0,86.0
Utopia,Action,3.7,506.0,91.0
Kanguva,Action,4.5,15000.0,152.0
Six jours,Action,5.7,305.0,95.0
Vedaa,Action,6.0,4600.0,145.0
Pusaka,Action,5.2,211.0,90.0
Crisis Negotiators,Action,6.7,774.0,120.0
Neo-Dome,Action,5.7,25.0,86.0
Usha Parinayam,Action,9.0,2100.0,144.0
Where Is Gilgamesh?,Action,8.9,640.0,90.0
The Slave and the Sorcerer,Action,6.5,49.0,86.0
Darkness of Man,Action,4.7,3300.0,109.0
The Clean Up Crew,Action,4.2,1400.0,95.0
Villain - Life of a Gangster,Action,8.7,170.0,141.0
Thangalaan,Action,6.5,6900.0,156.0
Ayalaan,Action,5.9,4100.0,155.0
Hounds of War,Action,4.6,2100.0,95.0
Bheema,Action,5.7,988.0,148.0
The Thundermans Return,Action,5.0,2000.0,70.0
Joe Baby,Action,4.4,121.0,86.0
Sheriff,Action,6.9,1200.0,133.0
Kill Em All 2,Action,4.1,1500.0,88.0
72 Hours,Action,4.1,349.0,87.0
Matka,Action,4.7,616.0,156.0
Toofan,Action,7.3,8900.0,145.0
Yudhra,Action,4.9,14000.0,142.0
The Tiger's Apprentice,Action,5.8,2300.0,84.0
Hagen,Action,6.0,1500.0,139.0
Vanvaas,Action,6.6,1500.0,160.0
Hunting with Tigers,Action,5.6,582.0,109.0
Lal Salaam,Action,4.5,1500.0,150.0
S.T.A.L.K.E.R.: Shadow of the Zone,Action,4.8,683.0,71.0
Ryan's World the Movie: Titan Universe Adventure,Action,1.8,762.0,80.0
Freedom,Action,5.9,1500.0,110.0
Max,Action,7.1,3600.0,132.0
Peter Five Eight,Action,3.5,1100.0,100.0
Agent Recon,Action,2.4,781.0,85.0
Gandhi 3,Action,5.7,255.0,143.0
Uninvited,Action,5.6,376.0,93.0
200% Wolf,Action,5.9,1400.0,98.0
Mission: Cross,Action,6.1,2800.0,105.0
How to Rob a Bank,Action,6.6,4400.0,88.0
Captain Miller,Action,7.2,14000.0,157.0
Je Jatt Vigarh Gya,Action,5.7,837.0,132.0
Operation Valentine,Action,5.3,1800.0,133.0
Crack: Back in Da Hood,Action,4.4,51.0,82.0
The Lockdown,Action,4.3,635.0,117.0
Razakar: The Silent Genocide of Hyderabad,Action,7.3,5400.0,166.0
Shark Warning,Action,3.5,424.0,94.0
Operation Blood Hunt,Action,3.4,547.0,93.0
Eagle,Action,5.9,5000.0,159.0
Skiptrace,Action,5.6,5.0,80.0
Heart of the Hunter,Action,4.7,2200.0,105.0
Sixty Minutes,Action,5.7,5400.0,88.0
KA,Action,7.0,1700.0,151.0
Get Fast,Action,3.7,533.0,88.0
The Last Front,Action,5.5,667.0,98.0
The Plot,Action,4.8,448.0,100.0
The Last Kumite,Action,4.6,2400.0,105.0
Wanted Man,Action,4.8,2700.0,85.0
Rebirth Island,Action,7.7,57.0,103.0
Witch Hunter,Action,4.0,49.0,80.0
Don't Mess with Grandma,Action,5.5,318.0,81.0
Bhaje Vaayu Vegam,Action,6.1,780.0,136.0
Conquer: Lahad Datu,Action,6.6,575.0,120.0
(Pri)sons,Action,4.9,316.0,100.0
Sorgavaasal,Action,6.6,1500.0,138.0
The Ballad of Davy Crockett,Action,4.6,276.0,96.0
Rogue Elements: A Ryan Drake Story,Action,4.1,1100.0,86.0
Double Ismart,Action,2.9,2200.0,156.0
Operation Undead,Action,4.7,488.0,110.0
Mr. Bachchan,Action,3.6,5300.0,150.0
Baki Hanma VS Kengan Ashura,Action,5.7,2100.0,62.0
Ferry 2,Action,5.6,4000.0,94.0
GTMax,Action,5.0,1300.0,100.0
Sasan,Action,8.8,100.0,155.0
War of the Worlds: Extinction,Action,3.1,231.0,84.0
Ruslaan,Action,3.3,1300.0,120.0
Sous écrous,Action,4.8,157.0,111.0
Arena Wars,Action,5.5,3300.0,96.0
Mura,Action,7.2,6800.0,129.0
Shoutai,Action,6.8,775.0,120.0
All the Lost Ones,Action,3.6,282.0,106.0
Snow White and the Seven Samurai,Action,3.2,326.0,88.0
Black Heat,Action,8.0,150.0,93.0
No Time to Spy: A Loud House Movie,Action,6.4,527.0,81.0
Bhaiyya Ji,Action,4.8,7400.0,150.0
Bhimaa,Action,5.1,1200.0,141.0
Rathnam,Action,5.4,3700.0,155.0
Nice Girls,Action,4.2,1200.0,92.0
Exorcism Chronicles: The Beginning,Action,6.4,148.0,85.0
Son's Will,Action,7.4,1100.0,148.0
Yuva,Action,5.7,864.0,153.0
Purushothamudu,Action,5.7,3400.0,120.0
Spiders on a Plane,Action,3.9,502.0,78.0
The Avenger,Action,3.8,19.0,86.0
Ghosts of Red Ridge,Action,3.3,191.0,81.0
Bohurupi,Action,7.8,1800.0,155.0
Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,Action,8.3,684.0,174.0
Mummy Shark,Action,2.0,233.0,66.0
Bionic,Action,4.3,1800.0,110.0
Bull Shark 2,Action,2.6,251.0,75.0
Sucha Soorma,Action,6.4,964.0,136.0
Alien Country,Action,4.5,439.0,96.0
DNA,Action,5.4,230.0,156.0
Gladiators,Action,3.3,138.0,95.0
Stuntman,Action,7.0,250.0,114.0
Mobile Suit Gundam SEED Freedom,Action,6.6,1000.0,124.0
Kondal,Action,5.3,812.0,147.0
They Call Her Death,Action,5.4,231.0,92.0
Bastar: The Naxal Story,Action,6.4,3300.0,124.0
Cassino in Ischia,Action,4.4,291.0,113.0
Murder at Hollow Creek,Action,4.1,103.0,86.0
Devaki Nandana Vasudeva,Action,6.5,2800.0,128.0
12 to Midnight,Action,3.7,309.0,96.0
Thundu,Action,5.0,935.0,125.0
School of Magical Animals 3,Action,5.7,385.0,105.0
Sayen: The Huntress,Action,4.4,267.0,88.0
Echo 8,Action,5.9,1400.0,95.0
Naa Saami Ranga,Action,4.5,1200.0,150.0
Continental Split,Action,3.6,588.0,88.0
Speed 220,Action,7.3,1700.0,114.0
Warning 2,Action,7.1,909.0,125.0
6 Hours Away,Action,3.9,270.0,93.0
Mafia,Action,6.354506193885668,0.0,86.0
Road Wars: Max Fury,Action,2.0,373.0,83.0
The Last Ronin,Action,4.9,609.0,115.0
Turbo,Action,5.9,4100.0,155.0
Non Negotiable,Action,5.4,1300.0,87.0
Rats!,Action,6.4,255.0,85.0
Mechanic Rocky,Action,6.3,3500.0,156.0
Snatched,Action,5.9,540.0,101.0
Mathu Vadalara 2,Action,7.0,1800.0,139.0
The Last Stand of Ellen Cole,Action,6.5,119.0,97.0
Surrender,Action,7.8,15.0,149.0
The Firefighters,Action,5.7,279.0,106.0
Sons of Rizk 3,Action,6.6,1900.0,125.0
ZombieCON Vol. 1,Action,8.0,38.0,110.0
The Experts,Action,6.2,318.0,121.0
Bloody Beggar,Action,6.2,4800.0,134.0
Clone Cops,Action,5.3,360.0,96.0
Barroz: Guardian of Treasures,Action,3.4,1100.0,155.0
Ajay Gadu,Action,7.2,2100.0,108.0
The Grey Men,Action,6.5,81.0,97.0
Pottel,Action,8.0,2800.0,148.0
WWII: Operation Phoenix,Action,4.0,110.0,106.0
Hitler,Action,5.2,322.0,128.0
Taklee Genesis x Worlds Collide,Action,5.4,445.0,146.0
Top Floor,Action,5.5,83.0,74.0
Rajakili,Action,4.9,630.0,122.0
Dirty Money,Action,5.6,233.0,100.0
Viswam,Action,4.2,661.0,155.0
Bangkok Breaking: Heaven and Hell,Action,5.8,708.0,146.0
The Actor,Action,3.4,740.0,128.0
Anchakkallakokkan,Action,6.6,1000.0,126.0
The Wolf,Action,3.5,43.0,87.0
Saindhav,Action,5.0,1700.0,138.0
Ship of the Damned,Action,2.8,313.0,88.0
Eye for an Eye 2,Action,6.6,590.0,90.0
My Redneck Neighbor: Chapter 2 - Let the Games Begin,Action,5.7,11.0,86.0
Gangs of Godavari,Action,4.9,925.0,165.0
Midas,Action,4.6,357.0,85.0
The Wild Blade of Strangers,Action,6.2,126.0,102.0
Everybody Loves Jenifa,Action,7.4,107.0,135.0
Lorry Chapter-1,Action,7.0,3500.0,183.0
Pimpinero: Blood and Oil,Action,5.6,598.0,121.0
Big Rage,Action,3.5,183.0,115.0
Hunt the Wicked,Action,5.4,205.0,102.0
Saint Young Men: Holy Men vs Demon Army,Action,3.4,23.0,93.0
Game On,Action,5.0,2300.0,140.0
Go for Broke,Action,5.7,299.0,115.0
Inanimate Insanity II: The Movie,Action,8.3,269.0,106.0
Genis Aile 4: Cevahir & Ulvi,Action,4.6,302.0,90.0
Chhota Bheem and the Curse of Damyaan,Action,4.8,2300.0,145.0
Lady Scorpions,Action,3.6,382.0,101.0
Love You to Debt,Action,6.3,794.0,135.0
Mahadev Ka Gorakhpur,Action,7.2,414.0,131.0
Tòkunbò,Action,3.9,309.0,113.0
The Captives,Action,3.6,76.0,73.0
The Lost Tiger,Action,7.3,65.0,90.0
The Bodyguard,Action,6.6,44.0,87.0
Second Life,Action,6.8,71.0,105.0
Rendel: Cycle of Revenge,Action,3.6,272.0,99.0
Taken from Rio Bravo,Action,3.0,342.0,80.0
First Nights at Freddy's,Action,8.9,21.0,98.0
The Burden of Nine Lives,Action,5.2,120.0,116.0
Sikaar,Action,8.2,694.0,150.0
Agents,Action,3.3,957.0,82.0
Prepare to Die,Action,4.5,250.0,93.0
Aserb: The Squadron,Action,5.2,352.0,120.0
Sector 17,Action,5.4,1300.0,146.0
Mirza: Part 1 - Joker,Action,6.9,244.0,165.0
Mongol,Action,7.3,119.0,155.0
Customs Frontline,Action,5.5,559.0,115.0
Malayalee from India,Action,5.6,5100.0,160.0
Deaner '89,Action,5.9,479.0,90.0
Mission: Chapter 1,Action,5.9,1700.0,144.0
Drive,Action,5.6,385.0,90.0
Gatao: Like Father Like Son,Action,5.7,277.0,131.0
Kill Craft,Action,2.5,386.0,99.0
The Charisma Killers,Action,6.2,799.0,101.0
Andromeda: 1883,Action,3.9,20.0,75.0
Next to Us,Action,4.9,231.0,125.0
Kali,Action,5.2,432.0,96.0
Rang De Basanti,Action,8.3,186.0,174.0
Ballistic,Action,2.3,171.0,95.0
Ugravatara,Action,8.2,1500.0,122.0
The Infallibles,Action,4.8,806.0,99.0
Kung Fu Games,Action,3.3,398.0,98.0
Texas Twister,Action,2.5,167.0,88.0
Athhoi,Action,7.2,260.0,158.0
Shu Si Yi Bo,Action,6.7,51.0,91.0
Paradise,Action,6.9,83.0,83.0
Mazhai Pidikatha Manithan,Action,4.5,432.0,133.0
Art of Eight Limbs,Action,3.9,335.0,101.0
Lisabi: The Uprising,Action,5.1,145.0,107.0
The Day Everything Changed,Action,8.1,80.0,97.0
"Fool Me Once, Revenge on You",Action,7.6,17.0,86.0
Guy Manley: Super Spy,Action,4.1,175.0,92.0
Babu,Action,7.1,190.0,142.0
Aho Vikramaarka,Action,6.9,76.0,136.0
I Heart Robots,Action,4.5,2400.0,76.0
Checkmate,Action,4.3,404.0,104.0
Shark Island,Action,3.0,146.0,81.0
Day Labor,Action,6.2,102.0,88.0
Major Grom: The Game,Action,6.2,1900.0,168.0
Rebel,Action,3.3,69.0,100.0
Ape X Mecha Ape: New World Order,Action,2.8,155.0,87.0
Alpha.,Action,6.8,299.0,100.0
The Waves of Madness,Action,5.2,130.0,68.0
Identity,Action,8.2,5.0,84.0
The Heist,Action,6.8,2000.0,120.0
Too Little Too Late,Action,5.4,8.0,66.0
Atypical Pirate,Action,6.354506193885668,0.0,86.0
Kizumonogatari: Koyomi Vamp,Action,7.1,124.0,144.0
Nothing Even Matters,Action,5.8,85.0,90.0
Virunnu,Action,4.0,961.0,125.0
Fighting the Fire,Action,8.2,1700.0,115.0
Nu Huo 12 Xiao Shi,Action,6.0,62.0,86.0
The Unexpecteds,Action,6.354506193885668,0.0,86.0
Formed Police Unit,Action,4.7,1500.0,120.0
Honeko Akabane's Bodyguards,Action,6.0,63.0,117.0
Lie Zhan,Action,6.5,88.0,93.0
The Unbreakable Bunch,Action,7.1,40.0,85.0
Camp Blood: Clown Shark,Action,3.5,103.0,70.0
UmroAyyar - A New Beginning,Action,7.0,685.0,135.0
Mani nude,Action,6.6,62.0,84.0
Lost Island,Action,6.354506193885668,0.0,86.0
Vixen,Action,5.2,351.0,87.0
Chaari 111,Action,4.8,274.0,130.0
Fight for Tomorrow,Action,6.6,56.0,101.0
100 Crores,Action,5.2,4100.0,86.0
Red vs. Blue: Restoration,Action,5.6,149.0,85.0
The Bouncer,Action,4.1,109.0,78.0
Anunnakiler,Action,2.5,483.0,76.0
Dange,Action,5.3,816.0,154.0
Alligator Blood,Action,5.2,1200.0,86.0
Day Off,Action,3.7,15.0,86.0
The Omicron Killer,Action,2.9,603.0,98.0
Kuang Bao Ju Xi,Action,5.6,99.0,75.0
Shekko,Action,5.9,659.0,120.0
The Miranda Brothers,Action,4.4,194.0,99.0
Bandaa Singh Chaudhary,Action,5.9,5300.0,113.0
RSVP,Action,4.6,387.0,86.0
Appu,Action,8.2,203.0,92.0
Bolero,Action,3.0,31.0,86.0
Special Needs Revolt!,Action,8.3,19.0,113.0
Black Storm,Action,6.6,79.0,97.0
Warrior Awang and Master Tok Gajah,Action,4.6,487.0,118.0
Stranded Pearl,Action,6.2,47.0,90.0
South Side Hero,Action,5.5,40.0,92.0
Premalo,Action,7.3,1100.0,128.0
The Epidemic,Action,5.9,72.0,95.0
Correr para Vivir,Action,7.0,210.0,97.0
The Wolfman,Action,6.354506193885668,0.0,86.0
The Dragon's Tomb,Action,6.7,60.0,77.0
The Last Chainsaw Massacre,Action,3.7,43.0,75.0
The Undeserving,Action,4.7,24.0,86.0
Touchdown,Action,6.3,15.0,78.0
The Circuit 4: Faith Fighter,Action,4.4,96.0,90.0
Young Lion of the West,Action,5.3,113.0,93.0
Bad Boyz,Action,3.2,748.0,150.0
Jacob Tyler,Action,4.1,69.0,133.0
Sentimentaaal,Action,4.9,993.0,135.0
Surge of Power: Where There's Smoke,Action,5.6,16.0,68.0
Mutant,Action,5.5,109.0,90.0
Soodhu Kavvum 2: Naatum Naatu Makkalum,Action,3.8,219.0,129.0
Sabari,Action,6.4,5400.0,129.0
Hakkenden,Action,5.9,85.0,149.0
Delivery Run,Action,6.2,21.0,86.0
Bonnie,Action,7.3,49.0,120.0
Desperado,Action,5.9,160.0,100.0
Krishnamma,Action,6.2,373.0,138.0
Bonus Trip,Action,4.3,239.0,113.0
Reapers,Action,7.9,586.0,86.0
Transformers Prime: Galavatron's Revenge,Action,4.7,21.0,104.0
Peter Brook's the Mahabharata (8K),Action,6.354506193885668,0.0,173.0
Mean Streets,Action,8.0,15.0,86.0
El Duro,Action,4.7,17.0,90.0
Kamen Rider 555 20th: Paradise Regained,Action,5.8,160.0,65.0
Buddy,Action,3.8,364.0,137.0
Oru Anveshanathinte Thudakkam,Action,7.2,834.0,181.0
Fights Break Sphere 3,Action,5.0,11.0,81.0
What Happens in Miami,Action,4.2,224.0,90.0
Fyre Rises,Action,6.0,330.0,110.0
Saala,Action,5.5,1100.0,130.0
Super Vixens 8,Action,6.8,7.0,70.0
Champions of the Golden Valley,Action,9.2,81.0,81.0
Death Game,Action,6.5,29.0,88.0
Naag Bhoomi,Action,6.0,11.0,130.0
Bhairadevi,Action,8.6,56.0,134.0
Marni: The Story of Wewe Gombel,Action,6.7,1000.0,119.0
London Gangsters,Action,4.6,12.0,104.0
Trucker,Action,6.354506193885668,0.0,86.0
Crosspoint,Action,6.5,62.0,100.0
Team of Two,Action,4.9,117.0,86.0
Appudo Ippudo Eppudo,Action,4.7,244.0,120.0
Zenithal,Action,4.9,137.0,80.0
The Desperate Chase,Action,5.7,81.0,110.0
Nine-Ring Golden Dagger,Action,5.1,40.0,94.0
Return to the Ring,Action,5.4,765.0,106.0
